Venta_ID,Fecha_ISO,Tienda_ID,SKU_ID,Pais_Venta,CLIENTE_NOMBRE_PII,CLIENTE_EMAIL_PII,CLIENTE_EDAD_PII,Moneda_Transaccion,Monto_Total_Local,Impuesto_Local,Tasa_Referencia_Dia,Metodo_Pago,Es_Online,Canal_Origen,Costo_Envio_USD,Latitud_Tienda,Longitud_Tienda,Browser_User_Agent,ID_Session_Web,Flag_Fraude,Version_Esquema,Ref_S3_TXT
TXN-605180,2025-07-29T15:02:11.619379,STORE-010,SKU-00021,México,Müller S.,user_5180@méxico.com,27.0,MXN,12607.7,1440.88,17.5,Credit Card,No,App,24.05,77.9951,76.9857,Mozilla/5.0... (Simulado),0x163bc359,0,v2.4.1,TXN-605180.txt
TXN-605181,2025-04-27T15:02:11.639309,STORE-007,SKU-00092,España,Ángel Niño,user_5181@españa.com,36.0,EUR,1132.36,169.85,0.92,Credit Card,Si,Web,42.86,-4.2491,-52.258,Mozilla/5.0... (Simulado),0xfc940180,0,v2.4.1,TXN-605181.txt
TXN-605182,2025-07-13T15:02:11.722204,STORE-008,SKU-00073,UK,Null User,user_5182@uk.com,40.0,GBP,1135.39,162.2,0.79,Unknown,False,Store,11.61,-88.9438,-129.3314,Mozilla/5.0... (Simulado),0x6839f52e,0,v2.4.1,TXN-605182.txt
TXN-605183,2026-02-10T15:02:11.749823,STORE-019,SKU-00009,USA,Josue Castañeda,user_5183@usa.com,23.0,USD,1086.67,54.33,1.0,Unknown,False,Web,35.47,6.9037,-147.3782,Mozilla/5.0... (Simulado),0x864240ff,0,v2.4.1,TXN-605183.txt
TXN-605184,2025-05-04T15:02:11.771815,STORE-005,SKU-00139,México,Ángel Niño,user_5184@méxico.com,,MXN,2367.68,270.59,17.5,Cash,False,Store,25.46,50.5163,-80.212,Mozilla/5.0... (Simulado),0xede470fc,0,v2.4.1,TXN-605184.txt
TXN-605185,2025-07-23T15:02:11.791910,STORE-008,SKU-00045,UK,Müller S.,user_5185_wrong_mail,31.0,GBP,415.21,59.32,0.79,N/A,False,Store,6.61,72.4554,131.0393,Mozilla/5.0... (Simulado),0x94974718,0,v2.4.1,TXN-605185.txt
TXN-605186,2026-02-02T15:02:11.815687,STORE-020,SKU-ERROR-6839,México,---,user_5186@méxico.com,19.0,MXN,2450.0,280.0,17.5,Cash,0,App,12.89,73.0111,-67.5462,Mozilla/5.0... (Simulado),0xea728736,0,v2.4.1,TXN-605186.txt
TXN-605187,2025-06-10T15:02:11.837037,STORE-004,SKU-00143,Colombia,Josue Castañeda,user_5187@colombia.com,26.0,COP,2112951.4,286757.69,4100.0,Credit Card,Si,Social,41.42,60.5501,-178.6511,Mozilla/5.0... (Simulado),0x9ea7eacc,1,v2.4.1,TXN-605187.txt
TXN-605188,2025-10-26T15:02:11.864777,STORE-016,SKU-00039,Colombia,Ángel Niño,user_5188@colombia.com,25.0,COP,3613444.8,490396.08,4100.0,Crypto,True,Web,16.91,31.6977,86.1038,Mozilla/5.0... (Simulado),0xd9ce6ce7,0,v2.4.1,TXN-605188.txt
TXN-605189,2026-01-06T15:02:11.883721,STORE-006,SKU-00043,UK,Null User,user_5189@uk.com,41.0,GBP,638.88,91.27,0.79,Cash,False,Store,48.49,-68.9225,21.291,Mozilla/5.0... (Simulado),0xf3c3b329,0,v2.4.1,TXN-605189.txt
TXN-605190,2025-06-22T15:02:11.903629,STORE-012,SKU-00060,México,Null User,user_5190@méxico.com,23.0,MXN,3382.23,386.54,17.5,Credit Card,True,Web,37.02,-38.9406,-172.5903,Mozilla/5.0... (Simulado),0xa73dc30e,0,v2.4.1,TXN-605190.txt
TXN-605191,2025-12-29T15:02:11.924339,STORE-002,SKU-00052,USA,Müller S.,user_5191@usa.com,29.0,USD,1500.83,75.04,1.0,N/A,Si,Store,11.95,23.8977,89.5997,Mozilla/5.0... (Simulado),0x3f7a0d32,0,v2.4.1,TXN-605191.txt
TXN-605192,2025-11-22T15:02:11.942438,STORE-011,SKU-00065,USA,Müller S.,user_5192@usa.com,22.0,USD,657.08,32.85,1.0,Cash,True,Store,9.42,43.7205,147.2207,Mozilla/5.0... (Simulado),0x91dc034a,0,v2.4.1,TXN-605192.txt
TXN-605193,2026-01-15T15:02:11.962360,STORE-016,SKU-00058,Colombia,Müller S.,user_5193@colombia.com,28.0,JPY,4496945.6,610299.76,4100.0,N/A,0,App,28.27,-8.794,42.9746,Mozilla/5.0... (Simulado),0xb593c658,0,v2.4.1,TXN-605193.txt
TXN-605194,2025-05-07T15:02:11.987536,STORE-007,SKU-00011,España,Josue Castañeda,user_5194@españa.com,27.0,EUR,68.11,10.22,0.92,Cash,False,Web,22.36,32.2819,-30.8103,Mozilla/5.0... (Simulado),0x3b613ca2,0,v2.4.1,TXN-605194.txt
TXN-605195,2026-01-07T15:02:12.030965,STORE-016,SKU-00033,Colombia,---,user_5195_wrong_mail,35.0,COP,528596.6,71738.11,4100.0,Cash,True,Store,14.84,-62.4129,161.1014,Mozilla/5.0... (Simulado),0x1f475824,0,v2.4.1,TXN-605195.txt
TXN-605196,2025-05-15T15:02:12.046941,STORE-008,SKU-00067,UK,Ángel Niño,user_5196@uk.com,40.0,GBP,1264.89,180.7,0.79,Credit Card,0,Web,6.93,0.4416,-10.3661,Mozilla/5.0... (Simulado),0xd99f1e33,0,v2.4.1,TXN-605196.txt
TXN-605197,2025-07-18T15:02:12.067045,STORE-009,SKU-00123,USA,---,user_5197@usa.com,27.0,USD,239.16,11.96,1.0,N/A,Si,Social,46.47,74.5933,141.8233,Mozilla/5.0... (Simulado),0x28578ae5,0,v2.4.1,TXN-605197.txt
TXN-605198,2025-04-18T15:02:12.092688,STORE-011,SKU-ERROR-7789,USA,Müller S.,user_5198_wrong_mail,,USD,140.0,7.0,1.0,Cash,True,App,11.65,87.1523,-167.5897,Mozilla/5.0... (Simulado),0xd6637568,1,v2.4.1,TXN-605198.txt
TXN-605199,2025-10-27T15:02:12.111364,STORE-020,SKU-00023,México,Müller S.,user_5199@méxico.com,,MXN,18474.47,2111.37,17.5,Crypto,No,Web,18.17,-55.236,-40.1621,Mozilla/5.0... (Simulado),0x47b0fb9,0,v2.4.1,TXN-605199.txt
TXN-605200,2025-02-27T15:02:12.177830,STORE-020,SKU-00036,México,Josue Castañeda,user_5200@méxico.com,36.0,MXN,16280.25,1860.6,17.5,Cash,0,Store,7.04,79.0644,-139.683,Mozilla/5.0... (Simulado),0xb3ef67b0,0,v2.4.1,TXN-605200.txt
TXN-605201,2025-03-27T15:02:12.199278,STORE-001,SKU-00008,UK,Null User,user_5201@uk.com,30.0,GBP,557.87,79.7,0.79,Cash,1,Social,6.91,43.5729,-29.8594,Mozilla/5.0... (Simulado),0x6b046c31,0,v2.4.1,TXN-605201.txt
TXN-605202,2025-06-22T15:02:12.217079,STORE-002,SKU-ERROR-7479,USA,Müller S.,user_5202@usa.com,,USD,140.0,7.0,1.0,Unknown,True,Store,35.45,-67.2731,35.0588,Mozilla/5.0... (Simulado),0xff728679,0,v2.4.1,TXN-605202.txt
TXN-605203,2025-12-29T15:02:12.237709,STORE-003,SKU-00132,Colombia,---,user_5203_wrong_mail,16.0,COP,2479106.0,336450.1,4100.0,Cash,No,Web,20.03,85.0524,81.0437,Mozilla/5.0... (Simulado),0xc55a10af,0,v2.4.1,TXN-605203.txt
TXN-605204,2025-03-06T15:02:12.258710,STORE-019,SKU-00039,USA,Müller S.,user_5204@usa.com,41.0,USD,881.33,44.07,1.0,Crypto,0,Web,8.47,-35.6954,0.5005,Mozilla/5.0... (Simulado),0x6b5adc9e,0,v2.4.1,TXN-605204.txt
TXN-605205,2025-12-19T15:02:12.278832,STORE-002,SKU-00144,USA,Müller S.,user_5205@usa.com,,USD,248.58,12.43,1.0,Unknown,1,Store,13.22,65.1497,89.8775,Mozilla/5.0... (Simulado),0x3a2445e,0,v2.4.1,TXN-605205.txt
TXN-605206,2025-09-03T15:02:12.296908,STORE-001,SKU-00100,UK,Ángel Niño,user_5206@uk.com,43.0,GBP,846.29,120.9,0.79,Credit Card,No,App,38.45,32.528,-158.5188,Mozilla/5.0... (Simulado),0xcf621827,0,v2.4.1,TXN-605206.txt
TXN-605207,2025-11-06T15:02:12.315076,STORE-003,SKU-00122,Colombia,---,user_5207@colombia.com,32.0,COP,1962046.8,266277.78,4100.0,Unknown,False,App,41.31,7.9118,-87.1535,Mozilla/5.0... (Simulado),0x7690b7e5,0,v2.4.1,TXN-605207.txt
TXN-605208,2025-10-27T15:02:12.334848,STORE-011,SKU-00058,USA,Ángel Niño,user_5208@usa.com,27.0,USD,1096.82,54.84,1.0,N/A,False,Web,28.39,-50.4588,-20.1673,Mozilla/5.0... (Simulado),0x35d495cc,0,v2.4.1,TXN-605208.txt
TXN-605209,2025-09-09T15:02:12.356065,STORE-001,SKU-00093,UK,Ángel Niño,user_5209@uk.com,45.0,GBP,196.53,28.08,0.79,N/A,False,Social,7.49,1.0784,39.7185,Mozilla/5.0... (Simulado),0x1b8039aa,0,v2.4.1,TXN-605209.txt
TXN-605210,2025-03-07T15:02:12.378084,STORE-015,SKU-00081,España,---,user_5210_wrong_mail,31.0,EUR,557.74,83.66,0.92,Cash,1,Social,27.54,65.4588,111.8606,Mozilla/5.0... (Simulado),0xffaf3c8e,0,v2.4.1,TXN-605210.txt
TXN-605211,2025-11-08T15:02:12.398137,STORE-005,SKU-00125,México,---,user_5211@méxico.com,24.0,MXN,16035.25,1832.6,17.5,Crypto,1,App,41.13,19.0287,-148.9599,Mozilla/5.0... (Simulado),0x16ded5d1,1,v2.4.1,TXN-605211.txt
TXN-605212,2026-01-16T15:02:12.417193,STORE-020,SKU-00106,México,---,user_5212@méxico.com,32.0,JPY,26621.7,3042.48,17.5,N/A,Si,Store,32.39,18.1952,-138.6799,Mozilla/5.0... (Simulado),0xaac445f,0,v2.4.1,TXN-605212.txt
TXN-605213,2026-02-06T15:02:12.438181,STORE-001,SKU-00046,UK,Müller S.,user_5213@uk.com,31.0,GBP,115.2,16.46,0.79,Credit Card,False,Web,26.69,-30.7638,-77.0205,Mozilla/5.0... (Simulado),0x92173b1a,0,v2.4.1,TXN-605213.txt
TXN-605214,2025-08-19T15:02:12.457772,STORE-002,SKU-00139,USA,Müller S.,user_5214@usa.com,43.0,USD,135.3,6.76,1.0,N/A,No,Web,6.59,-80.1139,-98.8088,Mozilla/5.0... (Simulado),0x9c177227,0,v2.4.1,TXN-605214.txt
TXN-605215,2025-07-28T15:02:12.476835,STORE-003,SKU-00065,Colombia,---,user_5215@colombia.com,31.0,COP,2694011.6,365615.86,4100.0,Crypto,Si,Social,7.85,-30.6314,-58.0008,Mozilla/5.0... (Simulado),0x1a8af26c,0,v2.4.1,TXN-605215.txt
TXN-605216,2025-10-31T15:02:12.496056,STORE-006,SKU-00095,UK,Josue Castañeda,user_5216_wrong_mail,44.0,GBP,1083.85,154.84,0.79,Unknown,False,App,34.08,-14.3946,-107.5075,Mozilla/5.0... (Simulado),0x8665a1fe,0,v2.4.1,TXN-605216.txt
TXN-605217,2026-01-17T15:02:12.512088,STORE-009,SKU-00057,USA,Müller S.,user_5217@usa.com,39.0,USD,1378.38,68.92,1.0,Unknown,True,Social,34.78,61.3175,53.2983,Mozilla/5.0... (Simulado),0xd78d85df,0,v2.4.1,TXN-605217.txt
TXN-605218,2025-08-22T15:02:12.538705,STORE-008,SKU-00012,UK,Ángel Niño,user_5218@uk.com,33.0,EUR,997.67,142.52,0.79,Unknown,False,Web,15.66,67.588,-175.1001,Mozilla/5.0... (Simulado),0x9b611708,0,v2.4.1,TXN-605218.txt
TXN-605219,2026-02-14T15:02:12.558324,STORE-011,SKU-00025,USA,Ángel Niño,user_5219@usa.com,21.0,USD,225.81,11.29,1.0,Crypto,Si,Store,8.86,24.9888,-173.1695,Mozilla/5.0... (Simulado),0x93daa350,0,v2.4.1,TXN-605219.txt
TXN-605220,2025-05-08T15:02:12.577393,STORE-014,SKU-00120,USA,Müller S.,user_5220@usa.com,26.0,USD,506.86,25.34,1.0,Unknown,False,App,41.89,-13.423,-47.7908,Mozilla/5.0... (Simulado),0x2e5b184b,1,v2.4.1,TXN-605220.txt
TXN-605221,2025-08-11T15:02:12.599092,STORE-018,SKU-00137,UK,Null User,user_5221@uk.com,39.0,GBP,1218.19,174.03,0.79,N/A,0,Store,18.11,82.2593,-108.4034,Mozilla/5.0... (Simulado),0xf3ba98ef,0,v2.4.1,TXN-605221.txt
TXN-605222,2025-11-03T15:02:12.618113,STORE-005,SKU-00105,México,Null User,user_5222@méxico.com,19.0,MXN,15602.83,1783.18,17.5,Credit Card,True,Web,49.88,-53.1091,-113.5149,Mozilla/5.0... (Simulado),0xff183bfd,0,v2.4.1,TXN-605222.txt
TXN-605223,2025-07-22T15:02:12.636280,STORE-008,SKU-ERROR-6259,UK,Null User,user_5223@uk.com,39.0,GBP,110.6,15.8,0.79,N/A,0,Social,31.29,64.9065,51.2378,Mozilla/5.0... (Simulado),0xbc7f5ded,0,v2.4.1,TXN-605223.txt
TXN-605224,2025-06-09T15:02:12.660616,STORE-013,SKU-00143,USA,Josue Castañeda,user_5224@usa.com,41.0,USD,515.35,25.77,1.0,Unknown,No,Social,37.19,57.365,-127.3232,Mozilla/5.0... (Simulado),0x6a4644b0,0,v2.4.1,TXN-605224.txt
TXN-605225,2025-06-15T15:02:12.678451,STORE-014,SKU-00146,USA,Josue Castañeda,user_5225_wrong_mail,49.0,USD,269.77,13.49,1.0,Crypto,False,Social,6.0,35.7153,62.5353,Mozilla/5.0... (Simulado),0x5020292e,0,v2.4.1,TXN-605225.txt
TXN-605226,2026-02-02T15:02:12.700013,STORE-003,SKU-00046,Colombia,Ángel Niño,user_5226@colombia.com,26.0,COP,597878.4,81140.64,4100.0,Cash,False,App,19.2,-60.8616,6.3219,Mozilla/5.0... (Simulado),0x26fe8eb0,0,v2.4.1,TXN-605226.txt
TXN-605227,2025-04-10T15:02:12.720039,STORE-009,SKU-00069,USA,Ángel Niño,user_5227@usa.com,22.0,USD,240.93,12.05,1.0,Credit Card,False,Web,18.07,-50.2677,150.9409,Mozilla/5.0... (Simulado),0x7ad42b38,0,v2.4.1,TXN-605227.txt
TXN-605228,2025-09-04T15:02:12.738161,STORE-002,SKU-00062,USA,Müller S.,user_5228@usa.com,27.0,USD,956.44,47.82,1.0,Cash,False,Web,24.76,46.7061,-55.0644,Mozilla/5.0... (Simulado),0x76f5732f,0,v2.4.1,TXN-605228.txt
TXN-605229,2025-11-16T15:02:12.758416,STORE-012,SKU-00139,México,Müller S.,user_5229@méxico.com,,MXN,2367.68,270.59,17.5,Credit Card,True,App,35.55,-3.9021,-110.7307,Mozilla/5.0... (Simulado),0xa6f9f305,0,v2.4.1,TXN-605229.txt
TXN-605230,2025-05-28T15:02:12.777473,STORE-015,SKU-ERROR-8046,España,---,user_5230@españa.com,33.0,JPY,128.8,19.32,0.92,N/A,Si,Store,45.74,-80.328,166.2743,Mozilla/5.0... (Simulado),0xf0e3f4e4,0,v2.4.1,TXN-605230.txt
TXN-605231,2025-04-09T15:02:12.798295,STORE-011,SKU-00056,USA,Josue Castañeda,user_5231@usa.com,16.0,USD,1068.31,53.42,1.0,Cash,False,App,30.34,22.7734,88.0377,Mozilla/5.0... (Simulado),0xe69ebc17,0,v2.4.1,TXN-605231.txt
TXN-605232,2026-02-05T15:02:12.818506,STORE-009,SKU-00118,USA,Josue Castañeda,user_5232@usa.com,20.0,USD,1570.95,78.55,1.0,Cash,1,Social,17.23,52.4378,55.4287,Mozilla/5.0... (Simulado),0x854d49a1,0,v2.4.1,TXN-605232.txt
TXN-605233,2025-11-14T15:02:12.837387,STORE-008,SKU-00077,UK,Müller S.,user_5233@uk.com,40.0,GBP,1024.76,146.39,0.79,Cash,No,Web,38.53,71.0833,101.5884,Mozilla/5.0... (Simulado),0xf00832fb,0,v2.4.1,TXN-605233.txt
TXN-605234,2025-04-25T15:02:12.857593,STORE-013,SKU-00117,USA,---,user_5234@usa.com,30.0,USD,209.3,10.47,1.0,Cash,True,Social,15.79,-34.4219,-163.6273,Mozilla/5.0... (Simulado),0xc7151eaf,0,v2.4.1,TXN-605234.txt
TXN-605235,2025-08-03T15:02:12.877508,STORE-004,SKU-00139,Colombia,Josue Castañeda,user_5235@colombia.com,29.0,COP,554713.6,75282.56,4100.0,Unknown,False,Store,27.22,-43.98,-42.1286,Mozilla/5.0... (Simulado),0x543adfed,0,v2.4.1,TXN-605235.txt
TXN-605236,2025-12-09T15:02:12.899334,STORE-020,SKU-00117,México,Josue Castañeda,user_5236@méxico.com,30.0,MXN,3662.75,418.6,17.5,N/A,False,App,21.5,39.527,155.9837,Mozilla/5.0... (Simulado),0x73c4bf4e,1,v2.4.1,TXN-605236.txt
TXN-605237,2025-10-04T15:02:12.918210,STORE-016,SKU-00062,Colombia,---,user_5237_wrong_mail,30.0,COP,3921395.8,532189.43,4100.0,N/A,0,Social,24.31,-20.192,179.1045,Mozilla/5.0... (Simulado),0xcfb3ae9a,0,v2.4.1,TXN-605237.txt
TXN-605238,2025-03-27T15:02:12.939160,STORE-002,SKU-00120,USA,Ángel Niño,user_5238@usa.com,32.0,USD,506.86,25.34,1.0,Cash,1,Social,41.27,-57.9207,-162.0418,Mozilla/5.0... (Simulado),0x92afc477,0,v2.4.1,TXN-605238.txt
TXN-605239,2025-04-26T15:02:12.959866,STORE-012,SKU-ERROR-3156,México,Müller S.,user_5239@méxico.com,,MXN,2450.0,280.0,17.5,Cash,Si,Store,32.31,-37.6015,-63.6219,Mozilla/5.0... (Simulado),0x2611ab37,0,v2.4.1,TXN-605239.txt
TXN-605240,2025-08-14T15:02:12.980275,STORE-014,SKU-00150,USA,Ángel Niño,user_5240@usa.com,31.0,USD,1230.29,61.51,1.0,Credit Card,True,Web,32.74,30.2657,175.0208,Mozilla/5.0... (Simulado),0x30493505,0,v2.4.1,TXN-605240.txt
TXN-605241,2025-03-31T15:02:13.001360,STORE-002,SKU-00117,USA,---,user_5241@usa.com,23.0,USD,209.3,10.47,1.0,Cash,False,Social,49.28,53.3231,-117.1747,Mozilla/5.0... (Simulado),0x8b987d9a,0,v2.4.1,TXN-605241.txt
TXN-605242,2025-07-08T15:02:13.017809,STORE-014,SKU-00079,USA,Null User,user_5242@usa.com,27.0,USD,222.92,11.15,1.0,Crypto,Si,Web,23.99,77.8985,31.7558,Mozilla/5.0... (Simulado),0x339b1a90,0,v2.4.1,TXN-605242.txt
TXN-605243,2025-06-06T15:02:13.041582,STORE-015,SKU-00135,España,Müller S.,user_5243@españa.com,52.0,EUR,997.53,149.63,0.92,Credit Card,Si,Social,48.92,-56.3609,-154.0158,Mozilla/5.0... (Simulado),0x604b5229,0,v2.4.1,TXN-605243.txt
TXN-605244,2025-03-26T15:02:13.060817,STORE-004,SKU-00023,Colombia,Null User,user_5244_wrong_mail,28.0,COP,4328304.4,587412.74,4100.0,N/A,0,App,13.85,-75.8286,-39.3157,Mozilla/5.0... (Simulado),0x5e580d02,0,v2.4.1,TXN-605244.txt
TXN-605245,2025-11-12T15:02:13.080838,STORE-015,SKU-00056,España,Ángel Niño,user_5245_wrong_mail,43.0,EUR,982.85,147.43,0.92,N/A,True,App,30.95,-31.5593,60.2637,Mozilla/5.0... (Simulado),0x81f37312,1,v2.4.1,TXN-605245.txt
TXN-605246,2026-01-07T15:02:13.097610,STORE-002,SKU-00082,USA,Josue Castañeda,user_5246@usa.com,26.0,USD,1394.57,69.73,1.0,Unknown,1,App,15.37,21.9061,-155.7147,Mozilla/5.0... (Simulado),0x1c8e1151,0,v2.4.1,TXN-605246.txt
TXN-605247,2026-01-15T15:02:13.118342,STORE-019,SKU-00091,USA,Josue Castañeda,user_5247@usa.com,27.0,USD,523.46,26.17,1.0,N/A,Si,Store,11.76,73.2914,103.6292,Mozilla/5.0... (Simulado),0xd35440d9,0,v2.4.1,TXN-605247.txt
TXN-605248,2026-02-14T15:02:13.144105,STORE-010,SKU-00132,México,Ángel Niño,user_5248@méxico.com,39.0,MXN,10581.55,1209.32,17.5,Crypto,1,Web,21.76,82.0511,133.0752,Mozilla/5.0... (Simulado),0x672c8d33,0,v2.4.1,TXN-605248.txt
TXN-605249,2026-02-07T15:02:13.164954,STORE-008,SKU-00016,UK,Josue Castañeda,user_5249@uk.com,48.0,GBP,1178.69,168.38,0.79,N/A,1,App,40.68,25.2539,-55.4522,Mozilla/5.0... (Simulado),0x5c25acaf,0,v2.4.1,TXN-605249.txt
TXN-605250,2025-03-03T15:02:13.185336,STORE-019,SKU-00098,USA,Null User,user_5250@usa.com,15.0,USD,1472.3,73.61,1.0,N/A,Si,App,11.69,-85.0073,-112.4273,Mozilla/5.0... (Simulado),0x38c89498,0,v2.4.1,TXN-605250.txt
TXN-605251,2025-10-05T15:02:13.209507,STORE-003,SKU-00036,Colombia,---,user_5251@colombia.com,29.0,COP,3814230.0,517645.5,4100.0,Cash,1,Web,33.45,53.6648,41.177,Mozilla/5.0... (Simulado),0xe4eeb6d6,1,v2.4.1,TXN-605251.txt
TXN-605252,2026-01-20T15:02:13.230322,STORE-003,SKU-00034,Colombia,Ángel Niño,user_5252@colombia.com,,COP,4286574.6,581749.41,4100.0,Cash,No,Social,13.59,30.2245,39.874,Mozilla/5.0... (Simulado),0xd9f65ffd,0,v2.4.1,TXN-605252.txt
TXN-605253,2025-08-20T15:02:13.252468,STORE-006,SKU-00044,UK,---,user_5253@uk.com,48.0,GBP,112.37,16.05,0.79,N/A,True,Web,22.46,-27.6672,-28.851,Mozilla/5.0... (Simulado),0xcc274fd8,0,v2.4.1,TXN-605253.txt
TXN-605254,2025-09-03T15:02:13.273686,STORE-014,SKU-00028,USA,Ángel Niño,user_5254@usa.com,38.0,USD,480.24,24.01,1.0,Cash,0,Web,6.21,37.8433,-121.7978,Mozilla/5.0... (Simulado),0xb25b80fe,0,v2.4.1,TXN-605254.txt
TXN-605255,2025-09-08T15:02:13.294892,STORE-018,SKU-00010,UK,---,user_5255@uk.com,,GBP,754.52,107.79,0.79,Unknown,True,Social,8.44,84.5487,-169.4428,Mozilla/5.0... (Simulado),0xfae2e273,0,v2.4.1,TXN-605255.txt
TXN-605256,2025-12-26T15:02:13.314331,STORE-020,SKU-00031,México,Null User,user_5256@méxico.com,24.0,MXN,28861.0,3298.4,17.5,Crypto,Si,Store,39.16,-76.7359,-157.9147,Mozilla/5.0... (Simulado),0x229d0837,1,v2.4.1,TXN-605256.txt
TXN-605257,2025-03-30T15:02:13.331121,STORE-003,SKU-00072,Colombia,Ángel Niño,user_5257@colombia.com,37.0,COP,6203849.4,841950.99,4100.0,Credit Card,Si,Web,39.64,-50.5463,44.0932,Mozilla/5.0... (Simulado),0xe45475fd,0,v2.4.1,TXN-605257.txt
TXN-605258,2025-03-23T15:02:13.348362,STORE-002,SKU-00084,USA,Müller S.,user_5258@usa.com,,USD,244.22,12.21,1.0,Unknown,Si,Social,30.03,72.1591,97.8719,Mozilla/5.0... (Simulado),0xfac9e5fd,0,v2.4.1,TXN-605258.txt
TXN-605259,2025-03-23T15:02:13.367178,STORE-019,SKU-00010,USA,Null User,user_5259@usa.com,31.0,USD,955.09,47.75,1.0,Cash,Si,App,23.38,77.2546,-19.327,Mozilla/5.0... (Simulado),0x25e727f5,0,v2.4.1,TXN-605259.txt
TXN-605260,2025-12-06T15:02:13.390143,STORE-006,SKU-00112,UK,Josue Castañeda,user_5260_wrong_mail,47.0,GBP,945.24,135.03,0.79,N/A,0,App,39.01,46.2626,101.9673,Mozilla/5.0... (Simulado),0x25282489,0,v2.4.1,TXN-605260.txt
TXN-605261,2025-04-15T15:02:13.405813,STORE-004,SKU-00089,Colombia,Null User,user_5261@colombia.com,21.0,COP,6035265.6,819071.76,4100.0,Cash,True,Store,16.12,-78.8327,-49.1074,Mozilla/5.0... (Simulado),0x40254fc8,0,v2.4.1,TXN-605261.txt
TXN-605262,2025-06-12T15:02:13.424852,STORE-005,SKU-00051,México,Null User,user_5262@méxico.com,53.0,MXN,23163.77,2647.29,17.5,Cash,True,Store,19.72,15.0792,-47.1715,Mozilla/5.0... (Simulado),0xf73fbc23,0,v2.4.1,TXN-605262.txt
TXN-605263,2025-03-23T15:02:13.443218,STORE-013,SKU-00063,USA,Müller S.,user_5263@usa.com,35.0,USD,754.26,37.71,1.0,Unknown,1,App,13.38,83.3842,126.0143,Mozilla/5.0... (Simulado),0x89222efe,0,v2.4.1,TXN-605263.txt
TXN-605264,2025-10-03T15:02:13.461659,STORE-009,SKU-00031,USA,Null User,user_5264@usa.com,36.0,USD,1649.2,82.46,1.0,Cash,True,App,5.02,-51.3391,-71.5531,Mozilla/5.0... (Simulado),0x29033c9,0,v2.4.1,TXN-605264.txt
TXN-605265,2026-02-25T15:02:13.479460,STORE-011,SKU-00101,USA,Null User,user_5265@usa.com,45.0,EUR,517.8,25.89,1.0,N/A,False,App,31.97,-57.8025,66.5192,Mozilla/5.0... (Simulado),0x93690ab1,0,v2.4.1,TXN-605265.txt
TXN-605266,2025-10-23T15:02:13.498934,STORE-006,SKU-00111,UK,Josue Castañeda,user_5266@uk.com,39.0,GBP,713.66,101.95,0.79,Crypto,False,App,40.21,-4.7574,-28.8342,Mozilla/5.0... (Simulado),0xc514d12,0,v2.4.1,TXN-605266.txt
TXN-605267,2025-06-03T15:02:13.518295,STORE-019,SKU-00030,USA,Null User,user_5267_wrong_mail,39.0,EUR,1363.47,68.17,1.0,Credit Card,Si,Store,9.42,74.8042,114.2951,Mozilla/5.0... (Simulado),0x9301bbe7,0,v2.4.1,TXN-605267.txt
TXN-605268,2025-08-28T15:02:13.539244,STORE-001,SKU-00118,UK,Null User,user_5268@uk.com,50.0,GBP,1241.05,177.29,0.79,Cash,True,App,25.85,-65.7519,0.8981,Mozilla/5.0... (Simulado),0xeb077a5c,1,v2.4.1,TXN-605268.txt
TXN-605269,2025-03-25T15:02:13.558569,STORE-001,SKU-00022,UK,Müller S.,user_5269_wrong_mail,47.0,GBP,658.17,94.02,0.79,Unknown,No,App,47.39,-65.4338,98.1288,Mozilla/5.0... (Simulado),0x2587ba1,0,v2.4.1,TXN-605269.txt
TXN-605270,2025-03-04T15:02:13.578421,STORE-010,SKU-ERROR-2181,México,Null User,user_5270_wrong_mail,16.0,MXN,2450.0,280.0,17.5,N/A,False,Web,6.89,-7.2057,45.91,Mozilla/5.0... (Simulado),0x2b4f6c83,0,v2.4.1,TXN-605270.txt
TXN-605271,2025-11-10T15:02:13.595132,STORE-004,SKU-00057,Colombia,Müller S.,user_5271_wrong_mail,30.0,COP,5651374.4,766972.24,4100.0,Unknown,Si,App,17.69,71.4981,-22.1142,Mozilla/5.0... (Simulado),0x955e1bbe,0,v2.4.1,TXN-605271.txt
TXN-605272,2025-11-15T15:02:13.612666,STORE-020,SKU-00106,México,Müller S.,user_5272@méxico.com,37.0,MXN,26621.7,3042.48,17.5,Cash,True,Social,37.73,-6.2992,-34.5062,Mozilla/5.0... (Simulado),0xb6cdb812,1,v2.4.1,TXN-605272.txt
TXN-605273,2025-05-14T15:02:13.633022,STORE-020,SKU-00059,México,Josue Castañeda,user_5273@méxico.com,19.0,MXN,4583.95,523.88,17.5,Unknown,0,App,17.67,36.0104,164.9134,Mozilla/5.0... (Simulado),0x114bcf60,1,v2.4.1,TXN-605273.txt
TXN-605274,2025-03-11T15:02:13.652292,STORE-019,SKU-00114,USA,Null User,user_5274@usa.com,19.0,USD,1520.88,76.04,1.0,Credit Card,False,Store,38.38,37.9901,23.1042,Mozilla/5.0... (Simulado),0x54fbff64,0,v2.4.1,TXN-605274.txt
